,0
Team_ID,1610612745
Season,2010-11
FGM,"{'AVG': 38.65853658536585, 'STDEV': 4.535782323785881}"
FGA,"{'AVG': 85.0609756097561, 'STDEV': 7.885519720263024}"
FGP,"{'AVG': 0.45558536585365805, 'STDEV': 0.045935529490989}"
FG3M,"{'AVG': 8.25609756097561, 'STDEV': 2.725331447097249}"
FG3A,"{'AVG': 22.475609756097562, 'STDEV': 4.805412611248704}"
FG3P,"{'AVG': 0.366346663262126, 'STDEV': 0.09968433928875}"
FTM,"{'AVG': 20.341463414634145, 'STDEV': 6.981845085286645}"
FTA,"{'AVG': 25.402439024390244, 'STDEV': 25.402439024390244}"
FTP,"{'AVG': 0.8022682926829261, 'STDEV': 0.8022682926829261}"
OREB,"{'AVG': 11.731707317073171, 'STDEV': 3.482048426804611}"
DREB,"{'AVG': 31.085365853658537, 'STDEV': 5.009130477049243}"
REB,"{'AVG': 42.81707317073171, 'STDEV': 6.130530858895002}"
AST,"{'AVG': 23.841463414634145, 'STDEV': 4.316118261160599}"
BLK,"{'AVG': 4.524390243902439, 'STDEV': 2.6444706336522863}"
TOV,"{'AVG': 12.78048780487805, 'STDEV': 3.4677505080771303}"
PF,"{'AVG': 20.01219512195122, 'STDEV': 4.223666134506654}"
