,0
Team_ID,1610612749
Season,2010-11
FGM,"{'AVG': 34.31707317073171, 'STDEV': 4.745050829790551}"
FGA,"{'AVG': 79.8048780487805, 'STDEV': 5.341288105590224}"
FGP,"{'AVG': 0.430939024390243, 'STDEV': 0.059871745136609006}"
FG3M,"{'AVG': 5.890243902439025, 'STDEV': 2.6010733660984178}"
FG3A,"{'AVG': 17.24390243902439, 'STDEV': 4.795988487330976}"
FG3P,"{'AVG': 0.34179720837464905, 'STDEV': 0.125080393349735}"
FTM,"{'AVG': 17.353658536585368, 'STDEV': 5.861302158486148}"
FTA,"{'AVG': 22.9390243902439, 'STDEV': 22.9390243902439}"
FTP,"{'AVG': 0.7580121951219511, 'STDEV': 0.7580121951219511}"
OREB,"{'AVG': 10.512195121951219, 'STDEV': 3.94168574089512}"
DREB,"{'AVG': 30.24390243902439, 'STDEV': 5.453645231526525}"
REB,"{'AVG': 40.75609756097561, 'STDEV': 6.356800529985086}"
AST,"{'AVG': 18.841463414634145, 'STDEV': 4.638724580443733}"
BLK,"{'AVG': 4.865853658536586, 'STDEV': 2.551988791733733}"
TOV,"{'AVG': 12.512195121951219, 'STDEV': 3.139725168593088}"
PF,"{'AVG': 20.51219512195122, 'STDEV': 4.5249484068787105}"
