,0
Team_ID,1610612738
Season,2010-11
FGM,"{'AVG': 36.86585365853659, 'STDEV': 5.870542059902579}"
FGA,"{'AVG': 75.84146341463415, 'STDEV': 7.256277847653623}"
FGP,"{'AVG': 0.48693902439024306, 'STDEV': 0.067105288114004}"
FG3M,"{'AVG': 4.975609756097561, 'STDEV': 2.382941484265719}"
FG3A,"{'AVG': 13.646341463414634, 'STDEV': 3.7263557520190203}"
FG3P,"{'AVG': 0.361382759690828, 'STDEV': 0.135940233625669}"
FTM,"{'AVG': 17.79268292682927, 'STDEV': 6.221701972056169}"
FTA,"{'AVG': 23.109756097560975, 'STDEV': 23.109756097560975}"
FTP,"{'AVG': 0.767768292682926, 'STDEV': 0.767768292682926}"
OREB,"{'AVG': 7.7926829268292686, 'STDEV': 3.272548766494951}"
DREB,"{'AVG': 31, 'STDEV': 5.079613089183316}"
REB,"{'AVG': 38.792682926829265, 'STDEV': 6.302532912099704}"
AST,"{'AVG': 23.426829268292682, 'STDEV': 5.305553781977314}"
BLK,"{'AVG': 4.195121951219512, 'STDEV': 2.364547952988336}"
TOV,"{'AVG': 13.597560975609756, 'STDEV': 3.303046689725665}"
PF,"{'AVG': 20.463414634146343, 'STDEV': 3.8751985116853542}"
