,0
Team_ID,1610612746
Season,2010-11
FGM,"{'AVG': 36.76829268292683, 'STDEV': 4.899732369833599}"
FGA,"{'AVG': 80.41463414634147, 'STDEV': 6.162313217087094}"
FGP,"{'AVG': 0.45782926829268206, 'STDEV': 0.055113083494733005}"
FG3M,"{'AVG': 6.256097560975609, 'STDEV': 2.45860030243927}"
FG3A,"{'AVG': 18.524390243902438, 'STDEV': 4.748555621218401}"
FG3P,"{'AVG': 0.33744606657978404, 'STDEV': 0.112629961992323}"
FTM,"{'AVG': 18.853658536585368, 'STDEV': 5.792975634056998}"
FTA,"{'AVG': 26.670731707317074, 'STDEV': 26.670731707317074}"
FTP,"{'AVG': 0.705353658536585, 'STDEV': 0.705353658536585}"
OREB,"{'AVG': 11.646341463414634, 'STDEV': 3.28998461934756}"
DREB,"{'AVG': 30.5, 'STDEV': 4.73299424972197}"
REB,"{'AVG': 42.146341463414636, 'STDEV': 5.799365548993455}"
AST,"{'AVG': 22.109756097560975, 'STDEV': 5.144831033137071}"
BLK,"{'AVG': 4.902439024390244, 'STDEV': 2.492506082301535}"
TOV,"{'AVG': 15.524390243902438, 'STDEV': 3.94788772951333}"
PF,"{'AVG': 21.134146341463413, 'STDEV': 4.186286238678257}"
