,0
Team_ID,1610612741
Season,2010-11
FGM,"{'AVG': 37.09756097560975, 'STDEV': 4.6656341611688426}"
FGA,"{'AVG': 80.32926829268293, 'STDEV': 6.764202941463482}"
FGP,"{'AVG': 0.463231707317073, 'STDEV': 0.055738432067961}"
FG3M,"{'AVG': 6.23170731707317, 'STDEV': 2.723010228295624}"
FG3A,"{'AVG': 17.25609756097561, 'STDEV': 4.572626485732097}"
FG3P,"{'AVG': 0.360307675705178, 'STDEV': 0.11862768031552601}"
FTM,"{'AVG': 18.195121951219512, 'STDEV': 5.029392679607055}"
FTA,"{'AVG': 24.48780487804878, 'STDEV': 24.48780487804878}"
FTP,"{'AVG': 0.742012195121951, 'STDEV': 0.742012195121951}"
OREB,"{'AVG': 11.792682926829269, 'STDEV': 3.81594382570544}"
DREB,"{'AVG': 32.36585365853659, 'STDEV': 5.129224414025077}"
REB,"{'AVG': 44.15853658536585, 'STDEV': 6.240982654890573}"
AST,"{'AVG': 22.28048780487805, 'STDEV': 4.7069016577679665}"
BLK,"{'AVG': 5.7073170731707314, 'STDEV': 2.882419272275702}"
TOV,"{'AVG': 13.463414634146341, 'STDEV': 3.243969226807578}"
PF,"{'AVG': 19.98780487804878, 'STDEV': 4.33331596132992}"
