,0
Team_ID,1610612755
Season,2010-11
FGM,"{'AVG': 38.109756097560975, 'STDEV': 4.820240497972658}"
FGA,"{'AVG': 82.63414634146342, 'STDEV': 7.089397744052841}"
FGP,"{'AVG': 0.46262195121951205, 'STDEV': 0.056209844980118}"
FG3M,"{'AVG': 5.402439024390244, 'STDEV': 2.210299996942267}"
FG3A,"{'AVG': 15.21951219512195, 'STDEV': 3.569501781619564}"
FG3P,"{'AVG': 0.35186855578151305, 'STDEV': 0.104491613006765}"
FTM,"{'AVG': 17.390243902439025, 'STDEV': 5.447291993572032}"
FTA,"{'AVG': 22.573170731707318, 'STDEV': 22.573170731707318}"
FTP,"{'AVG': 0.7728902439024391, 'STDEV': 0.7728902439024391}"
OREB,"{'AVG': 10.365853658536585, 'STDEV': 3.581544584107451}"
DREB,"{'AVG': 31.4390243902439, 'STDEV': 5.68536688062424}"
REB,"{'AVG': 41.80487804878049, 'STDEV': 6.379827437563844}"
AST,"{'AVG': 22.695121951219512, 'STDEV': 4.649940990970982}"
BLK,"{'AVG': 4.329268292682927, 'STDEV': 2.36254141278632}"
TOV,"{'AVG': 12.207317073170731, 'STDEV': 3.547692015799027}"
PF,"{'AVG': 19.414634146341463, 'STDEV': 4.524149792610776}"
