,0
Team_ID,1610612764
Season,2010-11
FGM,"{'AVG': 37.170731707317074, 'STDEV': 4.971039283365201}"
FGA,"{'AVG': 84, 'STDEV': 7.511308347180254}"
FGP,"{'AVG': 0.44290243902439, 'STDEV': 0.047929116838215005}"
FG3M,"{'AVG': 4.7804878048780495, 'STDEV': 2.4496126690243303}"
FG3A,"{'AVG': 14.414634146341463, 'STDEV': 4.545928091179804}"
FG3P,"{'AVG': 0.32635821855873304, 'STDEV': 0.12096363324209301}"
FTM,"{'AVG': 18.158536585365855, 'STDEV': 6.185346107854728}"
FTA,"{'AVG': 24.378048780487806, 'STDEV': 24.378048780487806}"
FTP,"{'AVG': 0.741414634146341, 'STDEV': 0.741414634146341}"
OREB,"{'AVG': 12.353658536585366, 'STDEV': 4.059349674910728}"
DREB,"{'AVG': 28.951219512195124, 'STDEV': 5.008394038023407}"
REB,"{'AVG': 41.30487804878049, 'STDEV': 6.776300429866469}"
AST,"{'AVG': 19.414634146341463, 'STDEV': 5.035555603393633}"
BLK,"{'AVG': 6.121951219512195, 'STDEV': 2.88628191731734}"
TOV,"{'AVG': 14.74390243902439, 'STDEV': 3.949717838366435}"
PF,"{'AVG': 22.5609756097561, 'STDEV': 4.756016491097913}"
