,0
Team_ID,1610612742
Season,2010-11
FGM,"{'AVG': 37.426829268292686, 'STDEV': 4.929203696501284}"
FGA,"{'AVG': 78.8170731707317, 'STDEV': 6.258087209798545}"
FGP,"{'AVG': 0.475329268292682, 'STDEV': 0.054365942243294}"
FG3M,"{'AVG': 7.865853658536586, 'STDEV': 2.527684711947109}"
FG3A,"{'AVG': 21.5609756097561, 'STDEV': 4.706437831431131}"
FG3P,"{'AVG': 0.36439362311519, 'STDEV': 0.084432514320095}"
FTM,"{'AVG': 17.524390243902438, 'STDEV': 5.299022993471131}"
FTA,"{'AVG': 22.5609756097561, 'STDEV': 22.5609756097561}"
FTP,"{'AVG': 0.775, 'STDEV': 0.775}"
OREB,"{'AVG': 9.512195121951219, 'STDEV': 3.486283182788396}"
DREB,"{'AVG': 31.926829268292682, 'STDEV': 4.832453273147862}"
REB,"{'AVG': 41.4390243902439, 'STDEV': 5.809947962996838}"
AST,"{'AVG': 23.829268292682926, 'STDEV': 4.496376807638144}"
BLK,"{'AVG': 4.292682926829268, 'STDEV': 2.406204966886211}"
TOV,"{'AVG': 13.5, 'STDEV': 3.084209084840446}"
PF,"{'AVG': 19.20731707317073, 'STDEV': 3.62003275641018}"
