,0
Team_ID,1610612761
Season,2010-11
FGM,"{'AVG': 38.34146341463415, 'STDEV': 4.73812879717774}"
FGA,"{'AVG': 82.3780487804878, 'STDEV': 7.568029317509117}"
FGP,"{'AVG': 0.46708536585365806, 'STDEV': 0.055425225174706}"
FG3M,"{'AVG': 4.2073170731707314, 'STDEV': 2.381709132545489}"
FG3A,"{'AVG': 13.304878048780488, 'STDEV': 4.418504926715984}"
FG3P,"{'AVG': 0.308340793916664, 'STDEV': 0.13687172977413}"
FTM,"{'AVG': 18.182926829268293, 'STDEV': 5.670212504521484}"
FTA,"{'AVG': 24.097560975609756, 'STDEV': 24.097560975609756}"
FTP,"{'AVG': 0.753487804878048, 'STDEV': 0.753487804878048}"
OREB,"{'AVG': 11.74390243902439, 'STDEV': 3.949717838366435}"
DREB,"{'AVG': 28.573170731707318, 'STDEV': 4.286154821710947}"
REB,"{'AVG': 40.31707317073171, 'STDEV': 5.641289688768396}"
AST,"{'AVG': 21.890243902439025, 'STDEV': 4.496929261093991}"
BLK,"{'AVG': 4.268292682926829, 'STDEV': 2.4039513793475082}"
TOV,"{'AVG': 14.048780487804878, 'STDEV': 3.640995790478374}"
PF,"{'AVG': 22.036585365853657, 'STDEV': 4.016770774588172}"
