,0
Team_ID,1610612737
Season,1995-96
FGM,"{'AVG': 36.40243902439025, 'STDEV': 5.101100719023178}"
FGA,"{'AVG': 81.28048780487805, 'STDEV': 7.775038232201506}"
FGP,"{'AVG': 0.448426829268292, 'STDEV': 0.051881400955746004}"
FG3M,"{'AVG': 6.902439024390244, 'STDEV': 2.62753584085955}"
FG3A,"{'AVG': 19.451219512195124, 'STDEV': 4.688184357350238}"
FG3P,"{'AVG': 0.35492732897359003, 'STDEV': 0.104743470820277}"
FTM,"{'AVG': 18.573170731707318, 'STDEV': 6.13234792366762}"
FTA,"{'AVG': 24.536585365853657, 'STDEV': 24.536585365853657}"
FTP,"{'AVG': 0.7535365853658531, 'STDEV': 0.7535365853658531}"
OREB,"{'AVG': 14.414634146341463, 'STDEV': 4.088379254206615}"
DREB,"{'AVG': 26.195121951219512, 'STDEV': 4.882417495690864}"
REB,"{'AVG': 40.609756097560975, 'STDEV': 6.697624597453872}"
AST,"{'AVG': 19.621951219512194, 'STDEV': 4.900592667363637}"
BLK,"{'AVG': 3.890243902439024, 'STDEV': 2.012345217180816}"
TOV,"{'AVG': 14.426829268292684, 'STDEV': 3.708616885721511}"
PF,"{'AVG': 20.902439024390244, 'STDEV': 4.699907422512351}"
