,0
Team_ID,1610612741
Season,1995-96
FGM,"{'AVG': 40.15853658536585, 'STDEV': 4.691651403685777}"
FGA,"{'AVG': 84.04878048780488, 'STDEV': 6.075456471240294}"
FGP,"{'AVG': 0.47852439024390203, 'STDEV': 0.052271424955778}"
FG3M,"{'AVG': 6.634146341463414, 'STDEV': 2.861028888233643}"
FG3A,"{'AVG': 16.451219512195124, 'STDEV': 4.439309364105171}"
FG3P,"{'AVG': 0.39935237089921305, 'STDEV': 0.130057618085367}"
FTM,"{'AVG': 18.23170731707317, 'STDEV': 5.713961200834072}"
FTA,"{'AVG': 24.4390243902439, 'STDEV': 24.4390243902439}"
FTP,"{'AVG': 0.746926829268292, 'STDEV': 0.746926829268292}"
OREB,"{'AVG': 15.207317073170731, 'STDEV': 3.860972195352506}"
DREB,"{'AVG': 29.402439024390244, 'STDEV': 4.399381988297007}"
REB,"{'AVG': 44.609756097560975, 'STDEV': 5.645398208047993}"
AST,"{'AVG': 24.79268292682927, 'STDEV': 4.684457634595727}"
BLK,"{'AVG': 4.2073170731707314, 'STDEV': 2.209618730745298}"
TOV,"{'AVG': 13.829268292682928, 'STDEV': 3.854786596545671}"
PF,"{'AVG': 22.036585365853657, 'STDEV': 4.8621621008654}"
