,0
Team_ID,1610612756
Season,1995-96
FGM,"{'AVG': 38.52439024390244, 'STDEV': 5.573804715481463}"
FGA,"{'AVG': 81.3780487804878, 'STDEV': 8.414626072987936}"
FGP,"{'AVG': 0.47474390243902403, 'STDEV': 0.06010460243580001}"
FG3M,"{'AVG': 3.98780487804878, 'STDEV': 2.908030186637625}"
FG3A,"{'AVG': 12, 'STDEV': 6.815016100086957}"
FG3P,"{'AVG': 0.32666260884805204, 'STDEV': 0.198500739534226}"
FTM,"{'AVG': 23.25609756097561, 'STDEV': 7.4017198128472295}"
FTA,"{'AVG': 30.146341463414632, 'STDEV': 30.146341463414632}"
FTP,"{'AVG': 0.773646341463414, 'STDEV': 0.773646341463414}"
OREB,"{'AVG': 12.304878048780488, 'STDEV': 4.203728575391325}"
DREB,"{'AVG': 30.5, 'STDEV': 5.053418351674145}"
REB,"{'AVG': 42.80487804878049, 'STDEV': 6.6878164965194085}"
AST,"{'AVG': 24.402439024390244, 'STDEV': 4.983577365751795}"
BLK,"{'AVG': 4.036585365853658, 'STDEV': 2.327745276629214}"
TOV,"{'AVG': 14.292682926829269, 'STDEV': 3.831280625529375}"
PF,"{'AVG': 21.658536585365855, 'STDEV': 4.068000728950739}"
