,0
Team_ID,1610612762
Season,1995-96
FGM,"{'AVG': 38.15853658536585, 'STDEV': 4.533740483337122}"
FGA,"{'AVG': 78.2560975609756, 'STDEV': 6.854413691344632}"
FGP,"{'AVG': 0.48852439024390204, 'STDEV': 0.049137053381900005}"
FG3M,"{'AVG': 4.597560975609756, 'STDEV': 2.2047073997377282}"
FG3A,"{'AVG': 12.353658536585366, 'STDEV': 3.6153716787891153}"
FG3P,"{'AVG': 0.37185897753039004, 'STDEV': 0.140089030970899}"
FTM,"{'AVG': 21.573170731707318, 'STDEV': 6.679673400393384}"
FTA,"{'AVG': 28.073170731707318, 'STDEV': 28.073170731707318}"
FTP,"{'AVG': 0.767853658536585, 'STDEV': 0.767853658536585}"
OREB,"{'AVG': 12.109756097560975, 'STDEV': 3.865025505995969}"
DREB,"{'AVG': 28.9390243902439, 'STDEV': 4.651689089149642}"
REB,"{'AVG': 41.048780487804876, 'STDEV': 5.372316876161176}"
AST,"{'AVG': 26.085365853658537, 'STDEV': 4.554745780365564}"
BLK,"{'AVG': 5.097560975609756, 'STDEV': 2.6970937998838442}"
TOV,"{'AVG': 14.292682926829269, 'STDEV': 3.522372253650252}"
PF,"{'AVG': 24.951219512195124, 'STDEV': 4.870932780151085}"
