,0
Team_ID,1610612757
Season,1995-96
FGM,"{'AVG': 37.36585365853659, 'STDEV': 5.027117071681727}"
FGA,"{'AVG': 81.5609756097561, 'STDEV': 7.106070367894752}"
FGP,"{'AVG': 0.459024390243902, 'STDEV': 0.054975634470427005}"
FG3M,"{'AVG': 5.853658536585366, 'STDEV': 2.404327123958031}"
FG3A,"{'AVG': 16.5609756097561, 'STDEV': 4.277698587941221}"
FG3P,"{'AVG': 0.353191371554953, 'STDEV': 0.12011275761149401}"
FTM,"{'AVG': 18.74390243902439, 'STDEV': 5.447416367121582}"
FTA,"{'AVG': 28.304878048780488, 'STDEV': 28.304878048780488}"
FTP,"{'AVG': 0.6637073170731701, 'STDEV': 0.6637073170731701}"
OREB,"{'AVG': 14.146341463414634, 'STDEV': 3.913010748328091}"
DREB,"{'AVG': 31.426829268292682, 'STDEV': 5.719860327667249}"
REB,"{'AVG': 45.573170731707314, 'STDEV': 7.252126955445432}"
AST,"{'AVG': 21.463414634146343, 'STDEV': 5.176383030915135}"
BLK,"{'AVG': 5.085365853658536, 'STDEV': 2.620909367735054}"
TOV,"{'AVG': 16.21951219512195, 'STDEV': 4.650831308258141}"
PF,"{'AVG': 22.670731707317074, 'STDEV': 4.57328495290461}"
