,0
Team_ID,1610612758
Season,1995-96
FGM,"{'AVG': 36.23170731707317, 'STDEV': 4.740940107031971}"
FGA,"{'AVG': 79.1951219512195, 'STDEV': 6.930767018622526}"
FGP,"{'AVG': 0.459219512195121, 'STDEV': 0.060119228121147006}"
FG3M,"{'AVG': 5.634146341463414, 'STDEV': 2.202760306064667}"
FG3A,"{'AVG': 14.560975609756097, 'STDEV': 4.012626863424606}"
FG3P,"{'AVG': 0.38794642053014405, 'STDEV': 0.11922950674922901}"
FTM,"{'AVG': 21.451219512195124, 'STDEV': 6.668800471523893}"
FTA,"{'AVG': 29.353658536585368, 'STDEV': 29.353658536585368}"
FTP,"{'AVG': 0.7311829268292681, 'STDEV': 0.7311829268292681}"
OREB,"{'AVG': 13.585365853658537, 'STDEV': 4.510484957945949}"
DREB,"{'AVG': 28.597560975609756, 'STDEV': 4.553820146682875}"
REB,"{'AVG': 42.18292682926829, 'STDEV': 6.336506122969645}"
AST,"{'AVG': 22.304878048780488, 'STDEV': 4.322462216673955}"
BLK,"{'AVG': 5.3170731707317085, 'STDEV': 2.366839058825592}"
TOV,"{'AVG': 16.975609756097562, 'STDEV': 4.294629462037434}"
PF,"{'AVG': 25.98780487804878, 'STDEV': 4.657382040119774}"
