,0
Team_ID,1610612752
Season,1995-96
FGM,"{'AVG': 36.6219512195122, 'STDEV': 4.867732617666799}"
FGA,"{'AVG': 77.82926829268293, 'STDEV': 7.52084326446256}"
FGP,"{'AVG': 0.47148780487804803, 'STDEV': 0.050047938476417}"
FG3M,"{'AVG': 5.914634146341464, 'STDEV': 2.736137764166608}"
FG3A,"{'AVG': 15.670731707317072, 'STDEV': 4.98901231732685}"
FG3P,"{'AVG': 0.37441270788595105, 'STDEV': 0.124773216744402}"
FTM,"{'AVG': 18.048780487804876, 'STDEV': 6.805775396039967}"
FTA,"{'AVG': 23.829268292682926, 'STDEV': 23.829268292682926}"
FTP,"{'AVG': 0.7656097560975611, 'STDEV': 0.7656097560975611}"
OREB,"{'AVG': 10.109756097560975, 'STDEV': 3.92839016933059}"
DREB,"{'AVG': 29.865853658536587, 'STDEV': 5.581632565995058}"
REB,"{'AVG': 39.97560975609756, 'STDEV': 6.915674823586102}"
AST,"{'AVG': 22.21951219512195, 'STDEV': 4.583988209764162}"
BLK,"{'AVG': 4.597560975609756, 'STDEV': 2.468866667054513}"
TOV,"{'AVG': 15, 'STDEV': 3.9220805766050653}"
PF,"{'AVG': 22.73170731707317, 'STDEV': 4.207720066757377}"
