,0
Team_ID,1610612755
Season,1995-96
FGM,"{'AVG': 34.09756097560975, 'STDEV': 4.652384908382178}"
FGA,"{'AVG': 78.26829268292683, 'STDEV': 7.620713780910754}"
FGP,"{'AVG': 0.436963414634146, 'STDEV': 0.053368378560451006}"
FG3M,"{'AVG': 6, 'STDEV': 3.087209775433289}"
FG3A,"{'AVG': 17.536585365853657, 'STDEV': 5.692089208221451}"
FG3P,"{'AVG': 0.33061894622862303, 'STDEV': 0.128381156773951}"
FTM,"{'AVG': 20.26829268292683, 'STDEV': 6.5358437740818935}"
FTA,"{'AVG': 27.597560975609756, 'STDEV': 27.597560975609756}"
FTP,"{'AVG': 0.7376585365853651, 'STDEV': 0.7376585365853651}"
OREB,"{'AVG': 12.573170731707316, 'STDEV': 4.360401181579279}"
DREB,"{'AVG': 26.353658536585368, 'STDEV': 5.527421990157066}"
REB,"{'AVG': 38.926829268292686, 'STDEV': 7.510947545564355}"
AST,"{'AVG': 19.865853658536587, 'STDEV': 4.441004766530258}"
BLK,"{'AVG': 5.121951219512195, 'STDEV': 2.718887953059999}"
TOV,"{'AVG': 16.597560975609756, 'STDEV': 4.365577348147188}"
PF,"{'AVG': 21.670731707317074, 'STDEV': 4.672099689366366}"
