,0
Team_ID,1610612742
Season,1995-96
FGM,"{'AVG': 38.09756097560975, 'STDEV': 5.155866264817244}"
FGA,"{'AVG': 90.6219512195122, 'STDEV': 7.699030312362558}"
FGP,"{'AVG': 0.422390243902439, 'STDEV': 0.060413136519612005}"
FG3M,"{'AVG': 8.963414634146341, 'STDEV': 3.42267357034905}"
FG3A,"{'AVG': 24.865853658536587, 'STDEV': 7.903370425146806}"
FG3P,"{'AVG': 0.364609009333552, 'STDEV': 0.10042168661652301}"
FTM,"{'AVG': 17.390243902439025, 'STDEV': 6.747209935601961}"
FTA,"{'AVG': 24.085365853658537, 'STDEV': 24.085365853658537}"
FTP,"{'AVG': 0.729390243902439, 'STDEV': 0.729390243902439}"
OREB,"{'AVG': 17.170731707317074, 'STDEV': 6.489887438482074}"
DREB,"{'AVG': 29.01219512195122, 'STDEV': 5.334476503500195}"
REB,"{'AVG': 46.18292682926829, 'STDEV': 9.03235343705415}"
AST,"{'AVG': 23.329268292682926, 'STDEV': 4.7324852606157375}"
BLK,"{'AVG': 4.170731707317073, 'STDEV': 2.2814597776980072}"
TOV,"{'AVG': 15.121951219512194, 'STDEV': 3.608598250141517}"
PF,"{'AVG': 22.390243902439025, 'STDEV': 3.754030254227277}"
