,0
Team_ID,1610612750
Season,1995-96
FGM,"{'AVG': 36.26829268292683, 'STDEV': 5.206948777124673}"
FGA,"{'AVG': 79.03658536585365, 'STDEV': 8.056046148971038}"
FGP,"{'AVG': 0.46110975609756105, 'STDEV': 0.063924725427078}"
FG3M,"{'AVG': 3.402439024390244, 'STDEV': 2.1364546384517498}"
FG3A,"{'AVG': 10.451219512195122, 'STDEV': 4.028149221261593}"
FG3P,"{'AVG': 0.331284899227397, 'STDEV': 0.162544858470467}"
FTM,"{'AVG': 21.914634146341463, 'STDEV': 7.75265978971836}"
FTA,"{'AVG': 28.21951219512195, 'STDEV': 28.21951219512195}"
FTP,"{'AVG': 0.771926829268292, 'STDEV': 0.771926829268292}"
OREB,"{'AVG': 12.012195121951219, 'STDEV': 3.766302514154175}"
DREB,"{'AVG': 27.695121951219512, 'STDEV': 5.191847893847193}"
REB,"{'AVG': 39.707317073170735, 'STDEV': 6.313786218802624}"
AST,"{'AVG': 22.76829268292683, 'STDEV': 4.969782220649768}"
BLK,"{'AVG': 5.865853658536586, 'STDEV': 2.823019113748858}"
TOV,"{'AVG': 16.817073170731707, 'STDEV': 3.318961792081372}"
PF,"{'AVG': 24.317073170731707, 'STDEV': 4.271288147505901}"
