,0
Team_ID,1610612762
Season,2006-07
FGM,"{'AVG': 37.426829268292686, 'STDEV': 5.142489400062004}"
FGA,"{'AVG': 78.91463414634147, 'STDEV': 6.025053085186342}"
FGP,"{'AVG': 0.47443902439024305, 'STDEV': 0.054854262033446004}"
FG3M,"{'AVG': 4.3170731707317085, 'STDEV': 1.8716735020520132}"
FG3A,"{'AVG': 12.878048780487806, 'STDEV': 3.5673078132715332}"
FG3P,"{'AVG': 0.33283904899947303, 'STDEV': 0.11796202394650601}"
FTM,"{'AVG': 22.317073170731707, 'STDEV': 6.610649934952023}"
FTA,"{'AVG': 30.024390243902438, 'STDEV': 30.024390243902438}"
FTP,"{'AVG': 0.744414634146341, 'STDEV': 0.744414634146341}"
OREB,"{'AVG': 12.560975609756097, 'STDEV': 3.220679941153481}"
DREB,"{'AVG': 29.951219512195124, 'STDEV': 4.6131921382385475}"
REB,"{'AVG': 42.51219512195122, 'STDEV': 5.459715323920059}"
AST,"{'AVG': 24.682926829268293, 'STDEV': 4.642471800057921}"
BLK,"{'AVG': 4.134146341463414, 'STDEV': 2.25400710462556}"
TOV,"{'AVG': 15.073170731707316, 'STDEV': 3.449030952847581}"
PF,"{'AVG': 25.20731707317073, 'STDEV': 4.302562557928716}"
