,0
Team_ID,1610612759
Season,2006-07
FGM,"{'AVG': 36.573170731707314, 'STDEV': 4.201794113585285}"
FGA,"{'AVG': 77.17073170731707, 'STDEV': 6.902861954414146}"
FGP,"{'AVG': 0.476048780487804, 'STDEV': 0.057341709646304}"
FG3M,"{'AVG': 7.256097560975609, 'STDEV': 3.114327605568944}"
FG3A,"{'AVG': 19.036585365853657, 'STDEV': 4.957710348540958}"
FG3P,"{'AVG': 0.37629869034185703, 'STDEV': 0.117788420050268}"
FTM,"{'AVG': 18.121951219512194, 'STDEV': 4.665053276401585}"
FTA,"{'AVG': 24.146341463414632, 'STDEV': 24.146341463414632}"
FTP,"{'AVG': 0.7577560975609751, 'STDEV': 0.7577560975609751}"
OREB,"{'AVG': 9.28048780487805, 'STDEV': 3.450798405536306}"
DREB,"{'AVG': 31.426829268292682, 'STDEV': 5.377204946086694}"
REB,"{'AVG': 40.707317073170735, 'STDEV': 6.3274588835420165}"
AST,"{'AVG': 22.121951219512194, 'STDEV': 5.193515053879698}"
BLK,"{'AVG': 5.085365853658536, 'STDEV': 2.420086823828644}"
TOV,"{'AVG': 13.28048780487805, 'STDEV': 3.584170927926036}"
PF,"{'AVG': 19.365853658536587, 'STDEV': 3.72018914666469}"
