,0
Team_ID,1610612760
Season,2006-07
FGM,"{'AVG': 37.15853658536585, 'STDEV': 5.207946236744176}"
FGA,"{'AVG': 80.82926829268293, 'STDEV': 7.425024218356447}"
FGP,"{'AVG': 0.46041463414634104, 'STDEV': 0.055446103564468004}"
FG3M,"{'AVG': 6.402439024390244, 'STDEV': 2.8925607267548363}"
FG3A,"{'AVG': 17.695121951219512, 'STDEV': 5.385598134738138}"
FG3P,"{'AVG': 0.35549880156188, 'STDEV': 0.11809926180716401}"
FTM,"{'AVG': 18.426829268292682, 'STDEV': 6.4291590522119595}"
FTA,"{'AVG': 23.304878048780488, 'STDEV': 23.304878048780488}"
FTP,"{'AVG': 0.788975609756097, 'STDEV': 0.788975609756097}"
OREB,"{'AVG': 11.317073170731707, 'STDEV': 3.774109489538478}"
DREB,"{'AVG': 28.317073170731707, 'STDEV': 5.3075256348839535}"
REB,"{'AVG': 39.63414634146341, 'STDEV': 6.5272689071101695}"
AST,"{'AVG': 20.670731707317074, 'STDEV': 4.632293723093013}"
BLK,"{'AVG': 3.6707317073170733, 'STDEV': 2.137581869336947}"
TOV,"{'AVG': 14.5, 'STDEV': 4.234630888924334}"
PF,"{'AVG': 21.963414634146343, 'STDEV': 4.226445612724014}"
