,0
Team_ID,1610612750
Season,2006-07
FGM,"{'AVG': 36.548780487804876, 'STDEV': 4.417005407064193}"
FGA,"{'AVG': 79.3048780487805, 'STDEV': 6.638252455575687}"
FGP,"{'AVG': 0.46187804878048705, 'STDEV': 0.049508545276598}"
FG3M,"{'AVG': 4.682926829268292, 'STDEV': 2.330040262358051}"
FG3A,"{'AVG': 13.28048780487805, 'STDEV': 4.125423705119635}"
FG3P,"{'AVG': 0.35464979061241103, 'STDEV': 0.13023888762340002}"
FTM,"{'AVG': 18.28048780487805, 'STDEV': 6.414248010241456}"
FTA,"{'AVG': 23.073170731707318, 'STDEV': 23.073170731707318}"
FTP,"{'AVG': 0.7934512195121951, 'STDEV': 0.7934512195121951}"
OREB,"{'AVG': 9.987804878048781, 'STDEV': 3.4871683742112842}"
DREB,"{'AVG': 30.170731707317074, 'STDEV': 6.223818997591808}"
REB,"{'AVG': 40.15853658536585, 'STDEV': 7.07886702275198}"
AST,"{'AVG': 22.536585365853657, 'STDEV': 4.711936830025798}"
BLK,"{'AVG': 3.963414634146341, 'STDEV': 2.290318442203349}"
TOV,"{'AVG': 15.024390243902438, 'STDEV': 3.593463234634393}"
PF,"{'AVG': 21.4390243902439, 'STDEV': 4.455812020813925}"
