,0
Team_ID,1610612743
Season,2006-07
FGM,"{'AVG': 38.58536585365854, 'STDEV': 4.90389419334883}"
FGA,"{'AVG': 82.98780487804878, 'STDEV': 6.999989245915945}"
FGP,"{'AVG': 0.46610975609756106, 'STDEV': 0.054950933466399}"
FG3M,"{'AVG': 5.902439024390244, 'STDEV': 2.650924628337245}"
FG3A,"{'AVG': 17.5609756097561, 'STDEV': 5.564653796593368}"
FG3P,"{'AVG': 0.332806449963758, 'STDEV': 0.10562438899936201}"
FTM,"{'AVG': 22.28048780487805, 'STDEV': 5.917695560500136}"
FTA,"{'AVG': 29.865853658536587, 'STDEV': 29.865853658536587}"
FTP,"{'AVG': 0.7461219512195121, 'STDEV': 0.7461219512195121}"
OREB,"{'AVG': 12.207317073170731, 'STDEV': 3.9244023052917223}"
DREB,"{'AVG': 31.195121951219512, 'STDEV': 5.169805556412846}"
REB,"{'AVG': 43.40243902439025, 'STDEV': 6.357380771513836}"
AST,"{'AVG': 23.414634146341463, 'STDEV': 5.452264722593666}"
BLK,"{'AVG': 5.304878048780488, 'STDEV': 2.570915311810143}"
TOV,"{'AVG': 16.121951219512194, 'STDEV': 3.507981178428466}"
PF,"{'AVG': 21.414634146341463, 'STDEV': 4.1513086424338}"
