,0
Team_ID,1610612752
Season,2006-07
FGM,"{'AVG': 35.40243902439025, 'STDEV': 4.488283116709801}"
FGA,"{'AVG': 77.51219512195122, 'STDEV': 8.213574885876541}"
FGP,"{'AVG': 0.458243902439024, 'STDEV': 0.047172015395092005}"
FG3M,"{'AVG': 5.7804878048780495, 'STDEV': 2.524078564271499}"
FG3A,"{'AVG': 16.70731707317073, 'STDEV': 4.161812891060665}"
FG3P,"{'AVG': 0.33943694167335203, 'STDEV': 0.11190415894304001}"
FTM,"{'AVG': 20.902439024390244, 'STDEV': 7.0860840081324294}"
FTA,"{'AVG': 29.21951219512195, 'STDEV': 29.21951219512195}"
FTP,"{'AVG': 0.7149024390243901, 'STDEV': 0.7149024390243901}"
OREB,"{'AVG': 12.585365853658537, 'STDEV': 4.160220849765026}"
DREB,"{'AVG': 30.682926829268293, 'STDEV': 4.551157901182239}"
REB,"{'AVG': 43.26829268292683, 'STDEV': 6.071688561459094}"
AST,"{'AVG': 18.682926829268293, 'STDEV': 4.438546221735353}"
BLK,"{'AVG': 3.170731707317073, 'STDEV': 2.083473346695283}"
TOV,"{'AVG': 16.25609756097561, 'STDEV': 4.017895080667642}"
PF,"{'AVG': 23.5609756097561, 'STDEV': 5.207064434409193}"
