,0
Team_ID,1610612764
Season,2006-07
FGM,"{'AVG': 37.4390243902439, 'STDEV': 6.138519467970842}"
FGA,"{'AVG': 83.17073170731707, 'STDEV': 8.154079306367935}"
FGP,"{'AVG': 0.45031707317073105, 'STDEV': 0.060047898175361006}"
FG3M,"{'AVG': 6.841463414634147, 'STDEV': 2.890894654955866}"
FG3A,"{'AVG': 19.682926829268293, 'STDEV': 5.5973495685110475}"
FG3P,"{'AVG': 0.345635216882864, 'STDEV': 0.11895093046661001}"
FTM,"{'AVG': 22.621951219512194, 'STDEV': 7.517289115892249}"
FTA,"{'AVG': 29.573170731707318, 'STDEV': 29.573170731707318}"
FTP,"{'AVG': 0.7609634146341461, 'STDEV': 0.7609634146341461}"
OREB,"{'AVG': 12.170731707317072, 'STDEV': 4.124018410853219}"
DREB,"{'AVG': 29.01219512195122, 'STDEV': 4.229508048441067}"
REB,"{'AVG': 41.18292682926829, 'STDEV': 5.326681149520216}"
AST,"{'AVG': 20.24390243902439, 'STDEV': 5.594443838926937}"
BLK,"{'AVG': 4.573170731707317, 'STDEV': 2.336138460956974}"
TOV,"{'AVG': 13.231707317073171, 'STDEV': 3.679434942151586}"
PF,"{'AVG': 22.23170731707317, 'STDEV': 3.900929868531996}"
