,0
Team_ID,1610612765
Season,2006-07
FGM,"{'AVG': 35.8780487804878, 'STDEV': 4.400870407461472}"
FGA,"{'AVG': 79.07317073170732, 'STDEV': 7.774253944285838}"
FGP,"{'AVG': 0.45540243902439004, 'STDEV': 0.051812067748238}"
FG3M,"{'AVG': 5.475609756097561, 'STDEV': 2.195537616638914}"
FG3A,"{'AVG': 15.914634146341463, 'STDEV': 3.89428584084138}"
FG3P,"{'AVG': 0.34348142864006403, 'STDEV': 0.110108641507137}"
FTM,"{'AVG': 18.76829268292683, 'STDEV': 6.53442693131437}"
FTA,"{'AVG': 24.24390243902439, 'STDEV': 24.24390243902439}"
FTP,"{'AVG': 0.7695000000000001, 'STDEV': 0.7695000000000001}"
OREB,"{'AVG': 11.560975609756097, 'STDEV': 4.266138743310576}"
DREB,"{'AVG': 28.951219512195124, 'STDEV': 4.6238844207446075}"
REB,"{'AVG': 40.51219512195122, 'STDEV': 5.934298511673888}"
AST,"{'AVG': 21.5609756097561, 'STDEV': 4.551753321050479}"
BLK,"{'AVG': 5.7560975609756095, 'STDEV': 2.5120007057960603}"
TOV,"{'AVG': 11.71951219512195, 'STDEV': 3.064227654260269}"
PF,"{'AVG': 20.390243902439025, 'STDEV': 4.6976645039454485}"
