,0
Team_ID,1610612761
Season,2006-07
FGM,"{'AVG': 36.97560975609756, 'STDEV': 5.00610888483433}"
FGA,"{'AVG': 79.84146341463415, 'STDEV': 6.797729308960768}"
FGP,"{'AVG': 0.46415853658536504, 'STDEV': 0.057912549976197006}"
FG3M,"{'AVG': 6.475609756097561, 'STDEV': 2.851144928162215}"
FG3A,"{'AVG': 17.853658536585368, 'STDEV': 5.067743431439829}"
FG3P,"{'AVG': 0.356503284508839, 'STDEV': 0.11270015497702601}"
FTM,"{'AVG': 19.048780487804876, 'STDEV': 5.691454367331521}"
FTA,"{'AVG': 24.170731707317074, 'STDEV': 24.170731707317074}"
FTP,"{'AVG': 0.7859146341463411, 'STDEV': 0.7859146341463411}"
OREB,"{'AVG': 9.207317073170731, 'STDEV': 3.463167054355243}"
DREB,"{'AVG': 30.24390243902439, 'STDEV': 4.9729167127893525}"
REB,"{'AVG': 39.451219512195124, 'STDEV': 6.242333449079047}"
AST,"{'AVG': 22.21951219512195, 'STDEV': 5.040635836444834}"
BLK,"{'AVG': 3.914634146341463, 'STDEV': 2.15567708427286}"
TOV,"{'AVG': 12.926829268292684, 'STDEV': 3.234766722387967}"
PF,"{'AVG': 20.390243902439025, 'STDEV': 4.150728323895642}"
