,0
Team_ID,1610612758
Season,2006-07
FGM,"{'AVG': 35.86585365853659, 'STDEV': 4.476997988682311}"
FGA,"{'AVG': 79.65853658536585, 'STDEV': 6.555027308651239}"
FGP,"{'AVG': 0.45160975609756104, 'STDEV': 0.055481674451477}"
FG3M,"{'AVG': 6.463414634146342, 'STDEV': 2.639655429960319}"
FG3A,"{'AVG': 18.451219512195124, 'STDEV': 4.674999013730378}"
FG3P,"{'AVG': 0.347054234292343, 'STDEV': 0.11245582593569001}"
FTM,"{'AVG': 23.0609756097561, 'STDEV': 6.288039913201494}"
FTA,"{'AVG': 30.158536585365855, 'STDEV': 30.158536585365855}"
FTP,"{'AVG': 0.766597560975609, 'STDEV': 0.766597560975609}"
OREB,"{'AVG': 9.71951219512195, 'STDEV': 3.553035183947376}"
DREB,"{'AVG': 29.21951219512195, 'STDEV': 4.556976445737891}"
REB,"{'AVG': 38.9390243902439, 'STDEV': 5.45994971481301}"
AST,"{'AVG': 20.304878048780488, 'STDEV': 4.319605104236872}"
BLK,"{'AVG': 3.231707317073171, 'STDEV': 1.827761097443677}"
TOV,"{'AVG': 14.060975609756097, 'STDEV': 3.938877326344445}"
PF,"{'AVG': 21.853658536585368, 'STDEV': 4.297923561871669}"
