,0
Team_ID,1610612763
Season,2006-07
FGM,"{'AVG': 36.5609756097561, 'STDEV': 6.051420731001547}"
FGA,"{'AVG': 78.63414634146342, 'STDEV': 7.505573558859814}"
FGP,"{'AVG': 0.46408536585365806, 'STDEV': 0.05738029971639601}"
FG3M,"{'AVG': 6.097560975609756, 'STDEV': 3.283365316999929}"
FG3A,"{'AVG': 16.609756097560975, 'STDEV': 5.768702482780586}"
FG3P,"{'AVG': 0.354449742575688, 'STDEV': 0.12708247168859502}"
FTM,"{'AVG': 22.378048780487806, 'STDEV': 6.918645846064828}"
FTA,"{'AVG': 29.390243902439025, 'STDEV': 29.390243902439025}"
FTP,"{'AVG': 0.761853658536585, 'STDEV': 0.761853658536585}"
OREB,"{'AVG': 10.560975609756097, 'STDEV': 3.528009829552982}"
DREB,"{'AVG': 28.963414634146343, 'STDEV': 5.243326439097959}"
REB,"{'AVG': 39.52439024390244, 'STDEV': 6.496391419508156}"
AST,"{'AVG': 20.48780487804878, 'STDEV': 5.7008639207526155}"
BLK,"{'AVG': 4.963414634146342, 'STDEV': 2.471792082186723}"
TOV,"{'AVG': 15.75609756097561, 'STDEV': 4.150147924211073}"
PF,"{'AVG': 22.28048780487805, 'STDEV': 4.32127778954528}"
