,0
Team_ID,1610612745
Season,2006-07
FGM,"{'AVG': 35.4390243902439, 'STDEV': 5.379654312120463}"
FGA,"{'AVG': 79.60975609756098, 'STDEV': 8.038113066396381}"
FGP,"{'AVG': 0.44576829268292606, 'STDEV': 0.055555399728778}"
FG3M,"{'AVG': 8.597560975609756, 'STDEV': 3.08664889242767}"
FG3A,"{'AVG': 23.085365853658537, 'STDEV': 5.741770750036972}"
FG3P,"{'AVG': 0.370155749878309, 'STDEV': 0.09247599706006401}"
FTM,"{'AVG': 17.51219512195122, 'STDEV': 6.162899554951416}"
FTA,"{'AVG': 23.24390243902439, 'STDEV': 23.24390243902439}"
FTP,"{'AVG': 0.755341463414634, 'STDEV': 0.755341463414634}"
OREB,"{'AVG': 10.731707317073171, 'STDEV': 3.655027927095364}"
DREB,"{'AVG': 32.59756097560975, 'STDEV': 5.541893771113819}"
REB,"{'AVG': 43.329268292682926, 'STDEV': 6.990390013755623}"
AST,"{'AVG': 20.78048780487805, 'STDEV': 5.072375901879996}"
BLK,"{'AVG': 4.109756097560975, 'STDEV': 2.449520474921801}"
TOV,"{'AVG': 13.597560975609756, 'STDEV': 4.588928587661376}"
PF,"{'AVG': 20.853658536585368, 'STDEV': 4.447559883689066}"
