,0
Team_ID,1610612741
Season,2006-07
FGM,"{'AVG': 37.146341463414636, 'STDEV': 4.874022728811963}"
FGA,"{'AVG': 81.2560975609756, 'STDEV': 6.771054909167178}"
FGP,"{'AVG': 0.45812195121951205, 'STDEV': 0.055782733344249005}"
FG3M,"{'AVG': 5.853658536585366, 'STDEV': 2.455137979675931}"
FG3A,"{'AVG': 15.085365853658537, 'STDEV': 4.884344401746156}"
FG3P,"{'AVG': 0.38933023658573, 'STDEV': 0.125340596007973}"
FTM,"{'AVG': 18.634146341463413, 'STDEV': 6.231168558781684}"
FTA,"{'AVG': 25.402439024390244, 'STDEV': 25.402439024390244}"
FTP,"{'AVG': 0.7346951219512191, 'STDEV': 0.7346951219512191}"
OREB,"{'AVG': 12, 'STDEV': 4.148478822798771}"
DREB,"{'AVG': 31.670731707317074, 'STDEV': 5.225896764083536}"
REB,"{'AVG': 43.670731707317074, 'STDEV': 6.408048330701935}"
AST,"{'AVG': 22.341463414634145, 'STDEV': 4.792534091392935}"
BLK,"{'AVG': 5.426829268292683, 'STDEV': 2.708151790177013}"
TOV,"{'AVG': 15.402439024390244, 'STDEV': 3.905866926413822}"
PF,"{'AVG': 23.26829268292683, 'STDEV': 4.931753451948911}"
