,0
Team_ID,1610612757
Season,2006-07
FGM,"{'AVG': 35.048780487804876, 'STDEV': 4.564766944747726}"
FGA,"{'AVG': 77.95121951219512, 'STDEV': 7.772859459262192}"
FGP,"{'AVG': 0.45029268292682906, 'STDEV': 0.044308817450075005}"
FG3M,"{'AVG': 5.195121951219512, 'STDEV': 2.486700547829176}"
FG3A,"{'AVG': 15.024390243902438, 'STDEV': 4.061185163502069}"
FG3P,"{'AVG': 0.34116050932767, 'STDEV': 0.128849644490201}"
FTM,"{'AVG': 18.817073170731707, 'STDEV': 6.047401337173808}"
FTA,"{'AVG': 24.463414634146343, 'STDEV': 24.463414634146343}"
FTP,"{'AVG': 0.7683170731707311, 'STDEV': 0.7683170731707311}"
OREB,"{'AVG': 11.25609756097561, 'STDEV': 3.786952830898579}"
DREB,"{'AVG': 28.036585365853657, 'STDEV': 4.6039304784767765}"
REB,"{'AVG': 39.292682926829265, 'STDEV': 6.135281101507878}"
AST,"{'AVG': 18.451219512195124, 'STDEV': 4.5573233399983355}"
BLK,"{'AVG': 4.634146341463414, 'STDEV': 2.290679963322935}"
TOV,"{'AVG': 14.304878048780488, 'STDEV': 4.008290865687848}"
PF,"{'AVG': 23.548780487804876, 'STDEV': 4.494585052118348}"
