,0
Team_ID,1610612754
Season,1996-97
FGM,"{'AVG': 34.76829268292683, 'STDEV': 4.756538788511292}"
FGA,"{'AVG': 76.26829268292683, 'STDEV': 7.930327442506892}"
FGP,"{'AVG': 0.457536585365853, 'STDEV': 0.057867280062022006}"
FG3M,"{'AVG': 5.2439024390243905, 'STDEV': 2.169149435680945}"
FG3A,"{'AVG': 13.78048780487805, 'STDEV': 4.2485273853764784}"
FG3P,"{'AVG': 0.381526659845394, 'STDEV': 0.11905220030036401}"
FTM,"{'AVG': 20.573170731707318, 'STDEV': 6.484607582680313}"
FTA,"{'AVG': 28.48780487804878, 'STDEV': 28.48780487804878}"
FTP,"{'AVG': 0.717195121951219, 'STDEV': 0.717195121951219}"
OREB,"{'AVG': 12.548780487804878, 'STDEV': 3.801079895368236}"
DREB,"{'AVG': 29.146341463414632, 'STDEV': 5.488758323277313}"
REB,"{'AVG': 41.69512195121951, 'STDEV': 7.509153302355575}"
AST,"{'AVG': 21.341463414634145, 'STDEV': 4.155078737335768}"
BLK,"{'AVG': 4.804878048780488, 'STDEV': 2.617316618454976}"
TOV,"{'AVG': 15.560975609756097, 'STDEV': 3.58700521937761}"
PF,"{'AVG': 24.109756097560975, 'STDEV': 4.988891604950945}"
