,0
Team_ID,1610612743
Season,1996-97
FGM,"{'AVG': 35.74390243902439, 'STDEV': 5.351383749998412}"
FGA,"{'AVG': 81.4390243902439, 'STDEV': 7.638592011969464}"
FGP,"{'AVG': 0.43975609756097506, 'STDEV': 0.059168426885785004}"
FG3M,"{'AVG': 7.7439024390243905, 'STDEV': 3.269050436410617}"
FG3A,"{'AVG': 20.829268292682926, 'STDEV': 5.083997838895667}"
FG3P,"{'AVG': 0.364990344195251, 'STDEV': 0.108769781791683}"
FTM,"{'AVG': 18.48780487804878, 'STDEV': 6.120687249476306}"
FTA,"{'AVG': 24.29268292682927, 'STDEV': 24.29268292682927}"
FTP,"{'AVG': 0.7586097560975611, 'STDEV': 0.7586097560975611}"
OREB,"{'AVG': 12.097560975609756, 'STDEV': 4.290701275375353}"
DREB,"{'AVG': 29.878048780487806, 'STDEV': 4.974975014274224}"
REB,"{'AVG': 41.97560975609756, 'STDEV': 6.438647986589443}"
AST,"{'AVG': 23.01219512195122, 'STDEV': 5.012315456259944}"
BLK,"{'AVG': 5.939024390243903, 'STDEV': 2.8036464834811192}"
TOV,"{'AVG': 15.792682926829269, 'STDEV': 4.558908806190544}"
PF,"{'AVG': 21.71951219512195, 'STDEV': 4.428511413483725}"
