,0
Team_ID,1610612744
Season,1996-97
FGM,"{'AVG': 36.548780487804876, 'STDEV': 5.569210860215341}"
FGA,"{'AVG': 80.08536585365853, 'STDEV': 8.0984699355247}"
FGP,"{'AVG': 0.457536585365853, 'STDEV': 0.06255292971042001}"
FG3M,"{'AVG': 5.865853658536586, 'STDEV': 2.561645859439587}"
FG3A,"{'AVG': 16.621951219512194, 'STDEV': 3.554306182932968}"
FG3P,"{'AVG': 0.346257943756458, 'STDEV': 0.12359772588097101}"
FTM,"{'AVG': 20.682926829268293, 'STDEV': 6.8994149846477875}"
FTA,"{'AVG': 26.585365853658537, 'STDEV': 26.585365853658537}"
FTP,"{'AVG': 0.7731707317073171, 'STDEV': 0.7731707317073171}"
OREB,"{'AVG': 13.24390243902439, 'STDEV': 4.473684303750501}"
DREB,"{'AVG': 27.548780487804876, 'STDEV': 5.511273382522275}"
REB,"{'AVG': 40.792682926829265, 'STDEV': 7.215788253576019}"
AST,"{'AVG': 22.21951219512195, 'STDEV': 5.555609755833171}"
BLK,"{'AVG': 4.378048780487805, 'STDEV': 2.462760891249418}"
TOV,"{'AVG': 16.5, 'STDEV': 3.976008296685086}"
PF,"{'AVG': 21.79268292682927, 'STDEV': 5.148984809153169}"
