,0
Team_ID,1610612741
Season,1996-97
FGM,"{'AVG': 39.96341463414634, 'STDEV': 5.70779220890443}"
FGA,"{'AVG': 84.42682926829268, 'STDEV': 8.1043053453695}"
FGP,"{'AVG': 0.473817073170731, 'STDEV': 0.054346426063687}"
FG3M,"{'AVG': 6.378048780487805, 'STDEV': 2.69723335117255}"
FG3A,"{'AVG': 17.109756097560975, 'STDEV': 5.086913972826518}"
FG3P,"{'AVG': 0.372051343148101, 'STDEV': 0.11824579282758901}"
FTM,"{'AVG': 16.841463414634145, 'STDEV': 6.133231706475115}"
FTA,"{'AVG': 22.536585365853657, 'STDEV': 22.536585365853657}"
FTP,"{'AVG': 0.745951219512195, 'STDEV': 0.745951219512195}"
OREB,"{'AVG': 15.060975609756097, 'STDEV': 4.836455086307213}"
DREB,"{'AVG': 30.01219512195122, 'STDEV': 4.7336304091412}"
REB,"{'AVG': 45.073170731707314, 'STDEV': 7.441592302402905}"
AST,"{'AVG': 26.121951219512194, 'STDEV': 6.309683414222503}"
BLK,"{'AVG': 4.048780487804878, 'STDEV': 2.513678328932118}"
TOV,"{'AVG': 13.109756097560975, 'STDEV': 3.644736091179315}"
PF,"{'AVG': 19.71951219512195, 'STDEV': 4.043816771330813}"
