,0
Team_ID,1610612759
Season,1996-97
FGM,"{'AVG': 34.47560975609756, 'STDEV': 4.984483602551138}"
FGA,"{'AVG': 77.9390243902439, 'STDEV': 8.234746558837537}"
FGP,"{'AVG': 0.443195121951219, 'STDEV': 0.052042821642882}"
FG3M,"{'AVG': 4.609756097560975, 'STDEV': 2.576034360445708}"
FG3A,"{'AVG': 14.390243902439025, 'STDEV': 5.146630439233886}"
FG3P,"{'AVG': 0.31268880819162104, 'STDEV': 0.139736087461761}"
FTM,"{'AVG': 16.902439024390244, 'STDEV': 5.59455148545409}"
FTA,"{'AVG': 23.524390243902438, 'STDEV': 23.524390243902438}"
FTP,"{'AVG': 0.7181829268292681, 'STDEV': 0.7181829268292681}"
OREB,"{'AVG': 13.426829268292684, 'STDEV': 5.140088119062297}"
DREB,"{'AVG': 25.963414634146343, 'STDEV': 4.137886148333871}"
REB,"{'AVG': 39.390243902439025, 'STDEV': 6.717870212105229}"
AST,"{'AVG': 20.25609756097561, 'STDEV': 4.537391907659915}"
BLK,"{'AVG': 5.256097560975609, 'STDEV': 2.980641142437978}"
TOV,"{'AVG': 14.414634146341463, 'STDEV': 4.3403112464834255}"
PF,"{'AVG': 21.51219512195122, 'STDEV': 4.433998564512551}"
