,0
Team_ID,1610612750
Season,1996-97
FGM,"{'AVG': 35.81707317073171, 'STDEV': 4.640476903919953}"
FGA,"{'AVG': 78.48780487804878, 'STDEV': 7.397436830765174}"
FGP,"{'AVG': 0.45780487804878006, 'STDEV': 0.055914051994814}"
FG3M,"{'AVG': 4.524390243902439, 'STDEV': 2.455659172052661}"
FG3A,"{'AVG': 13.329268292682928, 'STDEV': 4.610923364447667}"
FG3P,"{'AVG': 0.33263269524120204, 'STDEV': 0.135378653824264}"
FTM,"{'AVG': 19.963414634146343, 'STDEV': 6.033742818007515}"
FTA,"{'AVG': 26.585365853658537, 'STDEV': 26.585365853658537}"
FTP,"{'AVG': 0.753109756097561, 'STDEV': 0.753109756097561}"
OREB,"{'AVG': 11.670731707317072, 'STDEV': 3.453589573107386}"
DREB,"{'AVG': 28.073170731707318, 'STDEV': 4.868088295163016}"
REB,"{'AVG': 39.74390243902439, 'STDEV': 5.682572395262675}"
AST,"{'AVG': 22.853658536585368, 'STDEV': 5.142708973456204}"
BLK,"{'AVG': 6.7926829268292686, 'STDEV': 2.800960174337262}"
TOV,"{'AVG': 14.731707317073171, 'STDEV': 3.984689155550976}"
PF,"{'AVG': 22.170731707317074, 'STDEV': 4.918608851925663}"
