,0
Team_ID,1610612751
Season,1996-97
FGM,"{'AVG': 36.51219512195122, 'STDEV': 4.892029048193701}"
FGA,"{'AVG': 86.47560975609755, 'STDEV': 8.154716290083641}"
FGP,"{'AVG': 0.42297560975609705, 'STDEV': 0.048776126423516}"
FG3M,"{'AVG': 5.902439024390244, 'STDEV': 2.487548032156456}"
FG3A,"{'AVG': 16.71951219512195, 'STDEV': 4.074232155921318}"
FG3P,"{'AVG': 0.350906427129546, 'STDEV': 0.12118659721384901}"
FTM,"{'AVG': 18.317073170731707, 'STDEV': 7.11263533800026}"
FTA,"{'AVG': 24.76829268292683, 'STDEV': 24.76829268292683}"
FTP,"{'AVG': 0.7353292682926831, 'STDEV': 0.7353292682926831}"
OREB,"{'AVG': 17.195121951219512, 'STDEV': 5.765883107524437}"
DREB,"{'AVG': 28.975609756097562, 'STDEV': 5.079553809889011}"
REB,"{'AVG': 46.170731707317074, 'STDEV': 8.12678072117695}"
AST,"{'AVG': 21.048780487804876, 'STDEV': 5.076944835705797}"
BLK,"{'AVG': 5.865853658536586, 'STDEV': 3.098236037848152}"
TOV,"{'AVG': 14.987804878048781, 'STDEV': 4.5283575700738385}"
PF,"{'AVG': 22.74390243902439, 'STDEV': 4.893459922698428}"
