,0
Team_ID,1610612766
Season,1996-97
FGM,"{'AVG': 36.4390243902439, 'STDEV': 4.377545287045985}"
FGA,"{'AVG': 77.34146341463415, 'STDEV': 7.097590466106854}"
FGP,"{'AVG': 0.47220731707317004, 'STDEV': 0.047180174169754}"
FG3M,"{'AVG': 7.2073170731707314, 'STDEV': 2.743062201974727}"
FG3A,"{'AVG': 16.853658536585368, 'STDEV': 3.748652272120195}"
FG3P,"{'AVG': 0.42543017917534803, 'STDEV': 0.11998918799206001}"
FTM,"{'AVG': 18.79268292682927, 'STDEV': 6.349371126394532}"
FTA,"{'AVG': 24.195121951219512, 'STDEV': 24.195121951219512}"
FTP,"{'AVG': 0.775329268292682, 'STDEV': 0.775329268292682}"
OREB,"{'AVG': 11.097560975609756, 'STDEV': 3.8765192357480913}"
DREB,"{'AVG': 28.024390243902438, 'STDEV': 4.60267128491061}"
REB,"{'AVG': 39.1219512195122, 'STDEV': 5.405507579785819}"
AST,"{'AVG': 24.646341463414632, 'STDEV': 4.967479305180381}"
BLK,"{'AVG': 4.256097560975609, 'STDEV': 2.428284847172243}"
TOV,"{'AVG': 14.048780487804878, 'STDEV': 3.73473002651766}"
PF,"{'AVG': 20.75609756097561, 'STDEV': 3.59890578573014}"
