,0
Team_ID,1610612747
Season,1996-97
FGM,"{'AVG': 36.80487804878049, 'STDEV': 5.466935459494435}"
FGA,"{'AVG': 81, 'STDEV': 8.595146491472763}"
FGP,"{'AVG': 0.45518292682926803, 'STDEV': 0.054214054040676}"
FG3M,"{'AVG': 6.719512195121951, 'STDEV': 2.3793057927481702}"
FG3A,"{'AVG': 18.29268292682927, 'STDEV': 4.665311456338491}"
FG3P,"{'AVG': 0.372905080658191, 'STDEV': 0.10807022942973}"
FTM,"{'AVG': 19.670731707317074, 'STDEV': 5.814105619040009}"
FTA,"{'AVG': 28.414634146341463, 'STDEV': 28.414634146341463}"
FTP,"{'AVG': 0.6930365853658531, 'STDEV': 0.6930365853658531}"
OREB,"{'AVG': 13.317073170731707, 'STDEV': 4.027308168119209}"
DREB,"{'AVG': 29.4390243902439, 'STDEV': 5.176150342655065}"
REB,"{'AVG': 42.75609756097561, 'STDEV': 6.50462508880565}"
AST,"{'AVG': 22.5, 'STDEV': 5.212165257037297}"
BLK,"{'AVG': 7.012195121951219, 'STDEV': 3.101150333917425}"
TOV,"{'AVG': 14.402439024390244, 'STDEV': 3.677961580158901}"
PF,"{'AVG': 22.170731707317074, 'STDEV': 3.402268226878094}"
