,0
Team_ID,1610612758
Season,1996-97
FGM,"{'AVG': 36.58536585365854, 'STDEV': 5.218559518176023}"
FGA,"{'AVG': 80.6219512195122, 'STDEV': 7.590833074374853}"
FGP,"{'AVG': 0.45489024390243904, 'STDEV': 0.056716101769601006}"
FG3M,"{'AVG': 5.048780487804878, 'STDEV': 2.232766312897441}"
FG3A,"{'AVG': 12.902439024390244, 'STDEV': 4.023418349151061}"
FG3P,"{'AVG': 0.39600817097607804, 'STDEV': 0.148994665976832}"
FTM,"{'AVG': 18.21951219512195, 'STDEV': 6.782374379835169}"
FTA,"{'AVG': 25.20731707317073, 'STDEV': 25.20731707317073}"
FTP,"{'AVG': 0.719597560975609, 'STDEV': 0.719597560975609}"
OREB,"{'AVG': 13.414634146341463, 'STDEV': 4.088379254206615}"
DREB,"{'AVG': 28.134146341463413, 'STDEV': 4.636841717605018}"
REB,"{'AVG': 41.548780487804876, 'STDEV': 6.556784139158144}"
AST,"{'AVG': 21.9390243902439, 'STDEV': 4.74367040517973}"
BLK,"{'AVG': 4.414634146341464, 'STDEV': 2.244066082036807}"
TOV,"{'AVG': 15.585365853658537, 'STDEV': 3.975080461992368}"
PF,"{'AVG': 23.73170731707317, 'STDEV': 4.559750860878161}"
