,0
Team_ID,1610612748
Season,1990-91
FGM,"{'AVG': 40, 'STDEV': 5.1448164012401}"
FGA,"{'AVG': 87.0609756097561, 'STDEV': 9.358890354420465}"
FGP,"{'AVG': 0.461475609756097, 'STDEV': 0.052995277127039005}"
FG3M,"{'AVG': 1.707317073170731, 'STDEV': 1.494746395584319}"
FG3A,"{'AVG': 5.658536585365853, 'STDEV': 3.359965873559506}"
FG3P,"{'AVG': 0.285554922122353, 'STDEV': 0.203060910105985}"
FTM,"{'AVG': 20.109756097560975, 'STDEV': 6.874547971781155}"
FTA,"{'AVG': 28.134146341463413, 'STDEV': 28.134146341463413}"
FTP,"{'AVG': 0.715243902439024, 'STDEV': 0.715243902439024}"
OREB,"{'AVG': 15.024390243902438, 'STDEV': 4.645389616096344}"
DREB,"{'AVG': 28.073170731707318, 'STDEV': 5.794378901951417}"
REB,"{'AVG': 43.09756097560975, 'STDEV': 7.742156135860251}"
AST,"{'AVG': 23.21951219512195, 'STDEV': 4.085579549211576}"
BLK,"{'AVG': 4.719512195121951, 'STDEV': 2.500737620782634}"
TOV,"{'AVG': 18.414634146341463, 'STDEV': 4.139395851165577}"
PF,"{'AVG': 25.365853658536587, 'STDEV': 4.443089224274367}"
