,0
Team_ID,1610612746
Season,1990-91
FGM,"{'AVG': 41.353658536585364, 'STDEV': 4.937565630054862}"
FGA,"{'AVG': 89.20731707317073, 'STDEV': 7.65093039590054}"
FGP,"{'AVG': 0.46471951219512203, 'STDEV': 0.050212947617134004}"
FG3M,"{'AVG': 1.378048780487804, 'STDEV': 1.311301717806375}"
FG3A,"{'AVG': 5.292682926829268, 'STDEV': 3.016366078243241}"
FG3P,"{'AVG': 0.232599514306831, 'STDEV': 0.215333219704048}"
FTM,"{'AVG': 19.463414634146343, 'STDEV': 7.165064630503299}"
FTA,"{'AVG': 27.71951219512195, 'STDEV': 27.71951219512195}"
FTP,"{'AVG': 0.70480487804878, 'STDEV': 0.70480487804878}"
OREB,"{'AVG': 15.195121951219512, 'STDEV': 4.185333074906614}"
DREB,"{'AVG': 30.48780487804878, 'STDEV': 5.622362542032484}"
REB,"{'AVG': 45.68292682926829, 'STDEV': 7.161071112344956}"
AST,"{'AVG': 25.841463414634145, 'STDEV': 4.811174010867048}"
BLK,"{'AVG': 6.182926829268292, 'STDEV': 3.2626886162987763}"
TOV,"{'AVG': 17.01219512195122, 'STDEV': 4.126080561618201}"
PF,"{'AVG': 24.914634146341463, 'STDEV': 4.54660698210037}"
