,0
Team_ID,1610612765
Season,1990-91
FGM,"{'AVG': 38.951219512195124, 'STDEV': 4.671696863116136}"
FGA,"{'AVG': 83.84146341463415, 'STDEV': 7.648883582209925}"
FGP,"{'AVG': 0.46597560975609703, 'STDEV': 0.050517317800648005}"
FG3M,"{'AVG': 1.5975609756097562, 'STDEV': 1.546479523300958}"
FG3A,"{'AVG': 5.365853658536586, 'STDEV': 2.929257248468031}"
FG3P,"{'AVG': 0.276796509723338, 'STDEV': 0.228157199279433}"
FTM,"{'AVG': 20.5609756097561, 'STDEV': 5.871247287880758}"
FTA,"{'AVG': 26.963414634146343, 'STDEV': 26.963414634146343}"
FTP,"{'AVG': 0.764280487804878, 'STDEV': 0.764280487804878}"
OREB,"{'AVG': 14.707317073170731, 'STDEV': 4.625447071826983}"
DREB,"{'AVG': 29.902439024390244, 'STDEV': 5.625360907154513}"
REB,"{'AVG': 44.609756097560975, 'STDEV': 7.086338965910195}"
AST,"{'AVG': 22.25609756097561, 'STDEV': 5.449682232461705}"
BLK,"{'AVG': 4.475609756097561, 'STDEV': 2.520168570474472}"
TOV,"{'AVG': 13.939024390243903, 'STDEV': 3.24454931708592}"
PF,"{'AVG': 22.79268292682927, 'STDEV': 4.319744519417583}"
