,0
Team_ID,1610612749
Season,1990-91
FGM,"{'AVG': 40.69512195121951, 'STDEV': 5.160842653920437}"
FGA,"{'AVG': 84.73170731707317, 'STDEV': 8.052372981260152}"
FGP,"{'AVG': 0.48146341463414605, 'STDEV': 0.051952778920660005}"
FG3M,"{'AVG': 3.134146341463414, 'STDEV': 2.29740699309026}"
FG3A,"{'AVG': 9.182926829268293, 'STDEV': 3.947582628883643}"
FG3P,"{'AVG': 0.329451442866077, 'STDEV': 0.185321614010503}"
FTM,"{'AVG': 21.902439024390244, 'STDEV': 7.285381534358674}"
FTA,"{'AVG': 27.329268292682926, 'STDEV': 27.329268292682926}"
FTP,"{'AVG': 0.8044512195121951, 'STDEV': 0.8044512195121951}"
OREB,"{'AVG': 13.158536585365853, 'STDEV': 4.223594841782752}"
DREB,"{'AVG': 26.365853658536587, 'STDEV': 4.8750110987450785}"
REB,"{'AVG': 39.52439024390244, 'STDEV': 6.452534404471726}"
AST,"{'AVG': 25.304878048780488, 'STDEV': 5.403905822004344}"
BLK,"{'AVG': 4.024390243902439, 'STDEV': 2.293176188393459}"
TOV,"{'AVG': 15.585365853658537, 'STDEV': 3.981287153090422}"
PF,"{'AVG': 24.79268292682927, 'STDEV': 4.203871833447184}"
