,0
Team_ID,1610612750
Season,1990-91
FGM,"{'AVG': 39.81707317073171, 'STDEV': 4.797448006731912}"
FGA,"{'AVG': 88.73170731707317, 'STDEV': 8.394661414194031}"
FGP,"{'AVG': 0.45034146341463405, 'STDEV': 0.049416151583648}"
FG3M,"{'AVG': 1.3170731707317072, 'STDEV': 1.098574258749654}"
FG3A,"{'AVG': 4.646341463414634, 'STDEV': 2.4056104752237992}"
FG3P,"{'AVG': 0.274706120437827, 'STDEV': 0.215531588186987}"
FTM,"{'AVG': 18.670731707317074, 'STDEV': 6.605375435444965}"
FTA,"{'AVG': 25.390243902439025, 'STDEV': 25.390243902439025}"
FTP,"{'AVG': 0.731939024390243, 'STDEV': 0.731939024390243}"
OREB,"{'AVG': 15.548780487804878, 'STDEV': 4.927004045543271}"
DREB,"{'AVG': 25.76829268292683, 'STDEV': 5.109417063432378}"
REB,"{'AVG': 41.31707317073171, 'STDEV': 7.847116398547795}"
AST,"{'AVG': 22.98780487804878, 'STDEV': 5.428534355183544}"
BLK,"{'AVG': 5.365853658536586, 'STDEV': 2.826297124350146}"
TOV,"{'AVG': 12.231707317073171, 'STDEV': 3.904093389921628}"
PF,"{'AVG': 22.73170731707317, 'STDEV': 4.027831510715317}"
