,0
Team_ID,1610612766
Season,1990-91
FGM,"{'AVG': 40.073170731707314, 'STDEV': 5.168232708432884}"
FGA,"{'AVG': 85.76829268292683, 'STDEV': 8.072661960168757}"
FGP,"{'AVG': 0.46843902439024304, 'STDEV': 0.052879106836038005}"
FG3M,"{'AVG': 1.5975609756097562, 'STDEV': 1.27521245964103}"
FG3A,"{'AVG': 5.085365853658536, 'STDEV': 1.880380966864967}"
FG3P,"{'AVG': 0.310152922957801, 'STDEV': 0.23818790207409202}"
FTM,"{'AVG': 21.036585365853657, 'STDEV': 5.859349649899995}"
FTA,"{'AVG': 27, 'STDEV': 27}"
FTP,"{'AVG': 0.780743902439024, 'STDEV': 0.780743902439024}"
OREB,"{'AVG': 12.524390243902438, 'STDEV': 4.389171888924029}"
DREB,"{'AVG': 26.829268292682926, 'STDEV': 4.488132164073615}"
REB,"{'AVG': 39.353658536585364, 'STDEV': 6.433653707661876}"
AST,"{'AVG': 24.621951219512194, 'STDEV': 4.826982401946603}"
BLK,"{'AVG': 3.707317073170732, 'STDEV': 2.1400807927407772}"
TOV,"{'AVG': 15.292682926829269, 'STDEV': 3.986049143546355}"
PF,"{'AVG': 23.73170731707317, 'STDEV': 4.605548935762043}"
