,0
Team_ID,1610612738
Season,1990-91
FGM,"{'AVG': 45.0609756097561, 'STDEV': 5.844375920543813}"
FGA,"{'AVG': 87.97560975609755, 'STDEV': 7.644857239752744}"
FGP,"{'AVG': 0.5132682926829261, 'STDEV': 0.058477609681707}"
FG3M,"{'AVG': 1.3292682926829271, 'STDEV': 1.633407995638812}"
FG3A,"{'AVG': 4.219512195121951, 'STDEV': 2.960748946974386}"
FG3P,"{'AVG': 0.23251152641396503, 'STDEV': 0.253103548373589}"
FTM,"{'AVG': 20.073170731707318, 'STDEV': 6.079271577151528}"
FTA,"{'AVG': 24.353658536585368, 'STDEV': 24.353658536585368}"
FTP,"{'AVG': 0.8265243902439021, 'STDEV': 0.8265243902439021}"
OREB,"{'AVG': 13.268292682926829, 'STDEV': 3.810475426374972}"
DREB,"{'AVG': 32.890243902439025, 'STDEV': 5.091765556561599}"
REB,"{'AVG': 46.15853658536585, 'STDEV': 6.923692571138081}"
AST,"{'AVG': 26.341463414634145, 'STDEV': 6.120638053149143}"
BLK,"{'AVG': 6.890243902439025, 'STDEV': 2.905958534030651}"
TOV,"{'AVG': 15.951219512195122, 'STDEV': 4.124310459462809}"
PF,"{'AVG': 20.670731707317074, 'STDEV': 3.771415813162526}"
