,0
Team_ID,1610612753
Season,1990-91
FGM,"{'AVG': 40.21951219512195, 'STDEV': 5.792767713606343}"
FGA,"{'AVG': 88.48780487804878, 'STDEV': 9.032511787760107}"
FGP,"{'AVG': 0.456219512195121, 'STDEV': 0.05902228589149901}"
FG3M,"{'AVG': 3.292682926829268, 'STDEV': 1.8018358599286062}"
FG3A,"{'AVG': 9.195121951219512, 'STDEV': 3.426256728578505}"
FG3P,"{'AVG': 0.353293446550261, 'STDEV': 0.155732755226061}"
FTM,"{'AVG': 22.170731707317074, 'STDEV': 6.355331927007355}"
FTA,"{'AVG': 29.841463414634145, 'STDEV': 29.841463414634145}"
FTP,"{'AVG': 0.74290243902439, 'STDEV': 0.74290243902439}"
OREB,"{'AVG': 15.036585365853659, 'STDEV': 4.077778146991262}"
DREB,"{'AVG': 29.621951219512194, 'STDEV': 5.4764146239481875}"
REB,"{'AVG': 44.65853658536585, 'STDEV': 6.999505295032513}"
AST,"{'AVG': 22.0609756097561, 'STDEV': 5.670690425391986}"
BLK,"{'AVG': 3.731707317073171, 'STDEV': 2.188910211333286}"
TOV,"{'AVG': 16.426829268292682, 'STDEV': 3.816890621942621}"
PF,"{'AVG': 24.097560975609756, 'STDEV': 4.471058526578234}"
