,0
Team_ID,1610612755
Season,1990-91
FGM,"{'AVG': 40.109756097560975, 'STDEV': 5.130413064401551}"
FGA,"{'AVG': 84.45121951219512, 'STDEV': 7.763721328383687}"
FGP,"{'AVG': 0.47597560975609704, 'STDEV': 0.052776251582554}"
FG3M,"{'AVG': 2.378048780487804, 'STDEV': 1.622680634639956}"
FG3A,"{'AVG': 7.536585365853658, 'STDEV': 3.201832507518616}"
FG3P,"{'AVG': 0.305751125568198, 'STDEV': 0.175076101140133}"
FTM,"{'AVG': 22.78048780487805, 'STDEV': 6.990336169248851}"
FTA,"{'AVG': 28.853658536585368, 'STDEV': 28.853658536585368}"
FTP,"{'AVG': 0.788817073170731, 'STDEV': 0.788817073170731}"
OREB,"{'AVG': 12, 'STDEV': 3.940921744659599}"
DREB,"{'AVG': 30.4390243902439, 'STDEV': 5.142650421467754}"
REB,"{'AVG': 42.4390243902439, 'STDEV': 7.380484043438286}"
AST,"{'AVG': 22.24390243902439, 'STDEV': 4.915485672623993}"
BLK,"{'AVG': 5.841463414634147, 'STDEV': 3.214433161231961}"
TOV,"{'AVG': 14.475609756097562, 'STDEV': 4.635412828728758}"
PF,"{'AVG': 19.865853658536587, 'STDEV': 4.081763704733867}"
