,0
Team_ID,1610612757
Season,1990-91
FGM,"{'AVG': 43.6219512195122, 'STDEV': 6.409175991223831}"
FGA,"{'AVG': 89.86585365853658, 'STDEV': 7.868929673122134}"
FGP,"{'AVG': 0.48643902439024306, 'STDEV': 0.06480533005837301}"
FG3M,"{'AVG': 4.158536585365853, 'STDEV': 2.196908670955971}"
FG3A,"{'AVG': 11.024390243902438, 'STDEV': 3.648018605635686}"
FG3P,"{'AVG': 0.38044644873488404, 'STDEV': 0.181068649177266}"
FTM,"{'AVG': 23.317073170731707, 'STDEV': 7.195468479296901}"
FTA,"{'AVG': 30.951219512195124, 'STDEV': 30.951219512195124}"
FTP,"{'AVG': 0.751036585365853, 'STDEV': 0.751036585365853}"
OREB,"{'AVG': 14.658536585365853, 'STDEV': 4.064964768939463}"
DREB,"{'AVG': 31.23170731707317, 'STDEV': 5.4303645160777805}"
REB,"{'AVG': 45.890243902439025, 'STDEV': 7.173349334900533}"
AST,"{'AVG': 27.48780487804878, 'STDEV': 6.07208529364577}"
BLK,"{'AVG': 5, 'STDEV': 2.484519974999766}"
TOV,"{'AVG': 15.731707317073171, 'STDEV': 4.377407712750721}"
PF,"{'AVG': 24.085365853658537, 'STDEV': 4.592536133347628}"
