,0
Team_ID,1610612760
Season,1990-91
FGM,"{'AVG': 42.68292682926829, 'STDEV': 5.728158838020493}"
FGA,"{'AVG': 86.79268292682927, 'STDEV': 9.176913874968742}"
FGP,"{'AVG': 0.49320731707317006, 'STDEV': 0.054893103258110004}"
FG3M,"{'AVG': 1.658536585365853, 'STDEV': 1.5413599270030711}"
FG3A,"{'AVG': 5.2073170731707314, 'STDEV': 3.438122531295057}"
FG3P,"{'AVG': 0.258311116390384, 'STDEV': 0.21224505991702702}"
FTM,"{'AVG': 19.609756097560975, 'STDEV': 7.329554746318725}"
FTA,"{'AVG': 26.134146341463413, 'STDEV': 26.134146341463413}"
FTP,"{'AVG': 0.744365853658536, 'STDEV': 0.744365853658536}"
OREB,"{'AVG': 14.902439024390244, 'STDEV': 4.370523476564225}"
DREB,"{'AVG': 26.5, 'STDEV': 5.573858738304004}"
REB,"{'AVG': 41.40243902439025, 'STDEV': 6.136029512253703}"
AST,"{'AVG': 24.902439024390244, 'STDEV': 5.431071458524008}"
BLK,"{'AVG': 4.634146341463414, 'STDEV': 2.579655423070409}"
TOV,"{'AVG': 16.5, 'STDEV': 3.804643037391985}"
PF,"{'AVG': 24.0609756097561, 'STDEV': 4.557851890008013}"
