,0
Team_ID,1610612742
Season,1990-91
FGM,"{'AVG': 39.573170731707314, 'STDEV': 5.067520609823372}"
FGA,"{'AVG': 84.02439024390245, 'STDEV': 8.204147716068022}"
FGP,"{'AVG': 0.472585365853658, 'STDEV': 0.05545589977842601}"
FG3M,"{'AVG': 2.353658536585365, 'STDEV': 1.69510516239934}"
FG3A,"{'AVG': 7.3170731707317085, 'STDEV': 3.456530940513638}"
FG3P,"{'AVG': 0.315354221738726, 'STDEV': 0.193674798146121}"
FTM,"{'AVG': 18.4390243902439, 'STDEV': 6.246179199477899}"
FTA,"{'AVG': 24.21951219512195, 'STDEV': 24.21951219512195}"
FTP,"{'AVG': 0.7674024390243901, 'STDEV': 0.7674024390243901}"
OREB,"{'AVG': 12, 'STDEV': 4.136557881996952}"
DREB,"{'AVG': 28.78048780487805, 'STDEV': 4.988936872434185}"
REB,"{'AVG': 40.78048780487805, 'STDEV': 6.287405381059453}"
AST,"{'AVG': 22.20731707317073, 'STDEV': 4.915929774980966}"
BLK,"{'AVG': 4.841463414634147, 'STDEV': 2.466914463004501}"
TOV,"{'AVG': 14.012195121951219, 'STDEV': 3.448004978509712}"
PF,"{'AVG': 22.4390243902439, 'STDEV': 3.273905663835485}"
