,0
Team_ID,1610612737
Season,1990-91
FGM,"{'AVG': 40.84146341463415, 'STDEV': 4.4789480472267265}"
FGA,"{'AVG': 88.08536585365853, 'STDEV': 7.596622413067591}"
FGP,"{'AVG': 0.464768292682926, 'STDEV': 0.045489192524766006}"
FG3M,"{'AVG': 3.304878048780487, 'STDEV': 2.022643572649746}"
FG3A,"{'AVG': 10.195121951219512, 'STDEV': 3.458533994679205}"
FG3P,"{'AVG': 0.313268696670777, 'STDEV': 0.140322532778679}"
FTM,"{'AVG': 24.804878048780488, 'STDEV': 6.889675626026081}"
FTA,"{'AVG': 31.024390243902438, 'STDEV': 31.024390243902438}"
FTP,"{'AVG': 0.7987804878048781, 'STDEV': 0.7987804878048781}"
OREB,"{'AVG': 15.060975609756097, 'STDEV': 4.701845083005495}"
DREB,"{'AVG': 29.51219512195122, 'STDEV': 5.221616755536957}"
REB,"{'AVG': 44.573170731707314, 'STDEV': 7.204303391252124}"
AST,"{'AVG': 22.73170731707317, 'STDEV': 5.418415741510339}"
BLK,"{'AVG': 4.560975609756097, 'STDEV': 2.299208457330907}"
TOV,"{'AVG': 14.74390243902439, 'STDEV': 3.561838114765527}"
PF,"{'AVG': 21.5609756097561, 'STDEV': 4.09485543233744}"
