,0
Team_ID,1610612745
Season,1990-91
FGM,"{'AVG': 41.5, 'STDEV': 6.088341419021103}"
FGA,"{'AVG': 88.86585365853658, 'STDEV': 8.704705971622124}"
FGP,"{'AVG': 0.46834146341463406, 'STDEV': 0.061308211343007006}"
FG3M,"{'AVG': 3.853658536585365, 'STDEV': 2.485125881599434}"
FG3A,"{'AVG': 12.060975609756097, 'STDEV': 4.004156978754564}"
FG3P,"{'AVG': 0.30805623229120505, 'STDEV': 0.153520592172846}"
FTM,"{'AVG': 19.890243902439025, 'STDEV': 6.9903038623457086}"
FTA,"{'AVG': 26.829268292682926, 'STDEV': 26.829268292682926}"
FTP,"{'AVG': 0.7386585365853651, 'STDEV': 0.7386585365853651}"
OREB,"{'AVG': 15.548780487804878, 'STDEV': 4.797510771800361}"
DREB,"{'AVG': 30.585365853658537, 'STDEV': 5.900305954637082}"
REB,"{'AVG': 46.13414634146341, 'STDEV': 6.890254694573892}"
AST,"{'AVG': 23.24390243902439, 'STDEV': 5.746842344160483}"
BLK,"{'AVG': 4.987804878048781, 'STDEV': 2.9165085774681083}"
TOV,"{'AVG': 16.5609756097561, 'STDEV': 4.4613499617132995}"
PF,"{'AVG': 22.853658536585368, 'STDEV': 4.366318762560088}"
