,0
Team_ID,1610612741
Season,1992-93
FGM,"{'AVG': 42.3780487804878, 'STDEV': 5.766313934625205}"
FGA,"{'AVG': 87.86585365853658, 'STDEV': 7.329565016857717}"
FGP,"{'AVG': 0.48273170731707304, 'STDEV': 0.055769377140853005}"
FG3M,"{'AVG': 2.975609756097561, 'STDEV': 1.812001211103195}"
FG3A,"{'AVG': 8.158536585365853, 'STDEV': 3.077073775060245}"
FG3P,"{'AVG': 0.376295554039456, 'STDEV': 0.18656449668695502}"
FTM,"{'AVG': 17.451219512195124, 'STDEV': 5.18581264754301}"
FTA,"{'AVG': 23.804878048780488, 'STDEV': 23.804878048780488}"
FTP,"{'AVG': 0.7367195121951221, 'STDEV': 0.7367195121951221}"
OREB,"{'AVG': 15.731707317073171, 'STDEV': 4.303454772041589}"
DREB,"{'AVG': 27.841463414634145, 'STDEV': 5.121895656485881}"
REB,"{'AVG': 43.573170731707314, 'STDEV': 6.212354254056849}"
AST,"{'AVG': 26.01219512195122, 'STDEV': 5.980408141732829}"
BLK,"{'AVG': 4.951219512195122, 'STDEV': 2.5185849398754963}"
TOV,"{'AVG': 12.926829268292684, 'STDEV': 3.977655143376134}"
PF,"{'AVG': 22, 'STDEV': 4.391349521193223}"
