,0
Team_ID,1610612738
Season,1992-93
FGM,"{'AVG': 42.109756097560975, 'STDEV': 6.594060360547408}"
FGA,"{'AVG': 86.5, 'STDEV': 7.409120172354816}"
FGP,"{'AVG': 0.486878048780487, 'STDEV': 0.063893891638703}"
FG3M,"{'AVG': 1.341463414634146, 'STDEV': 1.353728387834022}"
FG3A,"{'AVG': 4.670731707317073, 'STDEV': 2.577465872168264}"
FG3P,"{'AVG': 0.260566026114806, 'STDEV': 0.22709959447086}"
FTM,"{'AVG': 18.121951219512194, 'STDEV': 6.102802925963335}"
FTA,"{'AVG': 23.317073170731707, 'STDEV': 23.317073170731707}"
FTP,"{'AVG': 0.7754756097560971, 'STDEV': 0.7754756097560971}"
OREB,"{'AVG': 13.121951219512194, 'STDEV': 3.957771676027609}"
DREB,"{'AVG': 29.70731707317073, 'STDEV': 4.694330188952923}"
REB,"{'AVG': 42.829268292682926, 'STDEV': 6.413344263578852}"
AST,"{'AVG': 24.378048780487806, 'STDEV': 5.684373737511859}"
BLK,"{'AVG': 5.5, 'STDEV': 2.677063067368168}"
TOV,"{'AVG': 13.841463414634147, 'STDEV': 3.8856161219030803}"
PF,"{'AVG': 22.70731707317073, 'STDEV': 3.907851561171349}"
