,0
Team_ID,1610612756
Season,1992-93
FGM,"{'AVG': 42.609756097560975, 'STDEV': 4.834945063487037}"
FGA,"{'AVG': 86.5, 'STDEV': 7.352248333370926}"
FGP,"{'AVG': 0.49378048780487804, 'STDEV': 0.049526903622931}"
FG3M,"{'AVG': 4.853658536585366, 'STDEV': 2.299339417856023}"
FG3A,"{'AVG': 13.353658536585366, 'STDEV': 3.920103145592819}"
FG3P,"{'AVG': 0.362416184402964, 'STDEV': 0.148899733337388}"
FTM,"{'AVG': 23.317073170731707, 'STDEV': 6.478603051642598}"
FTA,"{'AVG': 30.963414634146343, 'STDEV': 30.963414634146343}"
FTP,"{'AVG': 0.75180487804878, 'STDEV': 0.75180487804878}"
OREB,"{'AVG': 13.914634146341463, 'STDEV': 4.519371800309963}"
DREB,"{'AVG': 30.609756097560975, 'STDEV': 4.765503866357785}"
REB,"{'AVG': 44.52439024390244, 'STDEV': 6.75355527724965}"
AST,"{'AVG': 25.451219512195124, 'STDEV': 4.848704648257545}"
BLK,"{'AVG': 5.548780487804878, 'STDEV': 2.455291283036056}"
TOV,"{'AVG': 16.121951219512194, 'STDEV': 3.518523272948815}"
PF,"{'AVG': 21.20731707317073, 'STDEV': 4.390612333565277}"
