,0
Team_ID,1610612752
Season,1992-93
FGM,"{'AVG': 39.13414634146341, 'STDEV': 5.627889535189465}"
FGA,"{'AVG': 84.1219512195122, 'STDEV': 8.197244710089926}"
FGP,"{'AVG': 0.46662195121951205, 'STDEV': 0.060947789889724005}"
FG3M,"{'AVG': 2.353658536585365, 'STDEV': 1.907567458927292}"
FG3A,"{'AVG': 7.365853658536586, 'STDEV': 3.759801003146051}"
FG3P,"{'AVG': 0.302797964230891, 'STDEV': 0.196846271549024}"
FTM,"{'AVG': 20.9390243902439, 'STDEV': 6.844566306591214}"
FTA,"{'AVG': 28.24390243902439, 'STDEV': 28.24390243902439}"
FTP,"{'AVG': 0.741036585365853, 'STDEV': 0.741036585365853}"
OREB,"{'AVG': 14.024390243902438, 'STDEV': 4.348905381664342}"
DREB,"{'AVG': 32.4390243902439, 'STDEV': 5.287062151793625}"
REB,"{'AVG': 46.46341463414634, 'STDEV': 6.980033467589686}"
AST,"{'AVG': 25.817073170731707, 'STDEV': 5.345190635781997}"
BLK,"{'AVG': 4.536585365853658, 'STDEV': 2.384078474303027}"
TOV,"{'AVG': 15.463414634146341, 'STDEV': 4.049676475269488}"
PF,"{'AVG': 25.74390243902439, 'STDEV': 4.097005758831101}"
