,0
Team_ID,1610612759
Season,1992-93
FGM,"{'AVG': 40.3780487804878, 'STDEV': 4.7626122199991165}"
FGA,"{'AVG': 82.46341463414635, 'STDEV': 7.19429664704682}"
FGP,"{'AVG': 0.49056097560975603, 'STDEV': 0.049530162293437006}"
FG3M,"{'AVG': 2.878048780487804, 'STDEV': 1.894698542114898}"
FG3A,"{'AVG': 8.439024390243903, 'STDEV': 3.8428948738865403}"
FG3P,"{'AVG': 0.34451150571931305, 'STDEV': 0.17535004436498902}"
FTM,"{'AVG': 21.878048780487806, 'STDEV': 6.837424690090035}"
FTA,"{'AVG': 28.609756097560975, 'STDEV': 28.609756097560975}"
FTP,"{'AVG': 0.7627804878048781, 'STDEV': 0.7627804878048781}"
OREB,"{'AVG': 11.207317073170731, 'STDEV': 3.704311151631294}"
DREB,"{'AVG': 31, 'STDEV': 5.239922721134043}"
REB,"{'AVG': 42.207317073170735, 'STDEV': 6.129744934330614}"
AST,"{'AVG': 24.536585365853657, 'STDEV': 4.587140161690405}"
BLK,"{'AVG': 6.268292682926829, 'STDEV': 2.8976311333370353}"
TOV,"{'AVG': 14.548780487804878, 'STDEV': 4.052593862324216}"
PF,"{'AVG': 22.48780487804878, 'STDEV': 4.349666944647444}"
