,0
Team_ID,1610612746
Season,1992-93
FGM,"{'AVG': 43.21951219512195, 'STDEV': 4.9015603215985415}"
FGA,"{'AVG': 89.3780487804878, 'STDEV': 7.756542827804562}"
FGP,"{'AVG': 0.485646341463414, 'STDEV': 0.056787968633431}"
FG3M,"{'AVG': 1.621951219512195, 'STDEV': 1.223638007296164}"
FG3A,"{'AVG': 5.987804878048781, 'STDEV': 2.5165815655909523}"
FG3P,"{'AVG': 0.25624582057508805, 'STDEV': 0.18843994229704503}"
FTM,"{'AVG': 19.048780487804876, 'STDEV': 6.261586670344176}"
FTA,"{'AVG': 26.548780487804876, 'STDEV': 26.548780487804876}"
FTP,"{'AVG': 0.712731707317073, 'STDEV': 0.712731707317073}"
OREB,"{'AVG': 14.426829268292684, 'STDEV': 4.166386621121911}"
DREB,"{'AVG': 28.78048780487805, 'STDEV': 5.077241377561469}"
REB,"{'AVG': 43.207317073170735, 'STDEV': 6.584189451840644}"
AST,"{'AVG': 27.341463414634145, 'STDEV': 5.776109828038121}"
BLK,"{'AVG': 5.939024390243903, 'STDEV': 2.825577886815279}"
TOV,"{'AVG': 15.987804878048781, 'STDEV': 4.149948393072027}"
PF,"{'AVG': 23.414634146341463, 'STDEV': 4.16911400574435}"
