,0
Team_ID,1610612745
Season,1992-93
FGM,"{'AVG': 40, 'STDEV': 5.438772555786852}"
FGA,"{'AVG': 82.2439024390244, 'STDEV': 7.098184388982437}"
FGP,"{'AVG': 0.48718292682926806, 'STDEV': 0.05679508934797001}"
FG3M,"{'AVG': 4.719512195121951, 'STDEV': 2.02011117065986}"
FG3A,"{'AVG': 13.085365853658537, 'STDEV': 3.669026915474177}"
FG3P,"{'AVG': 0.362920635719, 'STDEV': 0.12358063536187201}"
FTM,"{'AVG': 19.317073170731707, 'STDEV': 6.526069372246212}"
FTA,"{'AVG': 25.48780487804878, 'STDEV': 25.48780487804878}"
FTP,"{'AVG': 0.749365853658536, 'STDEV': 0.749365853658536}"
OREB,"{'AVG': 12.012195121951219, 'STDEV': 3.353619391521015}"
DREB,"{'AVG': 30.878048780487806, 'STDEV': 5.145752758769237}"
REB,"{'AVG': 42.890243902439025, 'STDEV': 5.767097174170068}"
AST,"{'AVG': 25.79268292682927, 'STDEV': 5.000587138065281}"
BLK,"{'AVG': 6.585365853658536, 'STDEV': 2.6756848414324663}"
TOV,"{'AVG': 15.304878048780488, 'STDEV': 4.066390471465544}"
PF,"{'AVG': 20.71951219512195, 'STDEV': 3.85629000447514}"
